Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Evelyn Home Tipe 2 Cibeunying Kidul Bandung,Putri,Rp750.000,750000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (351 m), Christian Church Pasundan Awiligar (2.0 km), Universitas Widyatama (180 m), RS Umum Santo Yusup (992 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Cermin","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Dapur",,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-evelyn-home-tipe-2-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898605244742268,107.6494993027012
Kost Elroi Bojong Koneng Atas Cikutra Tipe C Cimenyan Bandung,Putra,Rp1.500.000,1500000,Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (3.0 km), Alfamart Bojong Koneng (838 m), Christian Church Pasundan Awiligar (1.4 km), Bank BJB Weekend Banking (3.4 km), Universitas Widyatama (1.1 km), RS Ibu dan Anak Al Islam (2.5 km).","4 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi, Kipas Angin","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, Jemuran","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-putra-eksklusif-kost-elroi-bojong-koneng-atas-cikutra-tipe-c-cimenyan-bandung-2?redirection_source=landing%20area,-6.8802130055898125,107.66340094181014
Kost Rezky Ahmad Yani Kiaracondong Bandung,Campur,Rp850.000,850000,Kiaracondong,Kiaracondong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Amanah (2.8 km), Alfamart Cimuncang 2 (524 m), Masjid Al Barokah (836 m), Akademi Pariwisata BSI Bandung (887 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Jendela","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Ember mandi, Shower","WiFi, R. Cuci, R. Tamu, R. Jemur, Dapur, Jemuran, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-rezky-ahmad-yani-kiaracondong-bandung-2?redirection_source=landing%20area,-6.925386380611216,107.64666649254936
Kost Dela Tipe A Antapani Bandung,Campur,Rp1.750.000,1750000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Alfamart Cimuncang 2 (2.7 km), Masjid Al-Muhajirin (491 m).","4 x 5 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, Mushola, Dispenser, Dapur, Jemuran, CCTV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-dela-tipe-a-antapani-bandung?redirection_source=landing%20area,-6.9185673295366765,107.65833130981704
Kost Sidomukti 65 Tipe A Cibeunying Kaler Bandung,Campur,Rp950.000,950000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.1 km), Alfamart (3.1 km), Christian Church Pasundan Awiligar (1.5 km), Bank BJB Weekend Banking (2.0 km), Institut Teknologi Nasional Bandung (786 m), RS Ibu dan Anak Al Islam (2.0 km).","3 x 4 meter, Tidak termasuk listrik",Kasur,"K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Shower, Air panas","WiFi, R. Makan, Dapur, Jemuran, Pengurus Kos, Rooftop, Balcon","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-sidomukti-65-tipe-a-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.885977960158314,107.62906592531439
Kost No 73 Tipe A Cibeunying Kaler Bandung,Putra,Rp1.000.000,1000000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (786 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (725 m), Institut Teknologi Nasional Bandung (612 m), Sinar Abadi Balubur Town Square (2.5 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Kursi","Kloset Duduk, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, Laundry, R. Jemur, R. Santai, Dapur","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-no-73-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.885003106334755,107.62864839352237
Kost Vgh II Vvip Antapani Bandung,Campur,Rp1.090.000,1090000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.7 km), PT. Indomarco Prismatama (1.4 km), Masjid Al Barokah (632 m), Bank Mandiri Bandung MTC (3.0 km), Universitas Widyatama (2.2 km), RS Ibu dan Anak Grha Bunda (1.1 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Guling, Bantal","K. Mandi Dalam, Kloset Duduk, Shower","WiFi, Kulkas, Penjaga Kos, Dapur, Jemuran, CCTV, Kartu Akses","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-vgh-ii-vvip-antapani-bandung-2?redirection_source=landing%20area,-6.917835124788682,107.66172685725425
Kost Bidan Maria 1 Antapani Bandung,Putri,Rp1.000.000,1000000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.6 km), Masjid Al Barokah (454 m), Sekolah Tinggi Ilmu Kesehatan Dharma Husada (385 m), RS Ibu dan Anak Grha Bunda (931 m).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-bidan-maria-1-antapani-bandung?redirection_source=landing%20area,-6.9186445954600675,107.65941052426595
Kost Bu Sur Tipe A Cibeunying Kidul Bandung,Putri,Rp600.000,600000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Cimuncang 2 (842 m), Masjid Al Barokah (1.2 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (690 m), RS Khusus Gigi dan Mulut UNPAD (3.0 km).","2 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos, Balcon, Taman, TV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-bu-sur-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.897350167797702,107.65170347525684
Kost Orange Tipe D Cikondang Coblong Bandung,Campur,Rp900.000,900000,Coblong,Coblong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Gaul (1.7 km), Alfamart Bojong Koneng (1.5 km), Masjid MUI Kota Bandung (518 m), BSI KCP Bandung Dago (2.0 km), Universitas Padjadjaran Kampus Dipatiukur (1.5 km), RS Umum Santo Borromeus (1.9 km).","4 x 5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, TV Kabel, Kursi","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Kulkas, R. Jemur, Dispenser, Dapur, CCTV, Balcon, TV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-orange-tipe-d-cikondang-coblong-bandung?redirection_source=landing%20area,-6.879250355224916,107.61345113215867
Kost Evelyn Home 1 Cibeunying Kidul Bandung,Putri,Rp800.000,800000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (351 m), Christian Church Pasundan Awiligar (2.0 km), Universitas Widyatama (180 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Cermin","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Dapur",,,https://mamikos.com/room/kost-bandung-kost-putri-eksklusif-kost-evelyn-home-1-cibeunying-kidul-bandung-1?redirection_source=landing%20area,-6.898595111864367,107.64957498757782
Kost Cikutra Baru 1 Cibeunying Kaler Bandung,Putri,Rp1.000.000,1000000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (606 m), Masjid Pusdai (1.5 km), Institut Teknologi Nasional Bandung (373 m), Sinar Abadi Balubur Town Square (3.2 km).","2 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage","Kloset Duduk, K. Mandi Luar, Shower, Bak mandi","WiFi, Kulkas, R. Tamu, R. Jemur, R. Santai, Dispenser, Dapur, R. Keluarga","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-cikutra-baru-1-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8862434253803135,107.62891517187903
Kost Manteron Tipe A Cibeunying Kaler Bandung,Putra,Rp900.000,900000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Pondok (909 m), Alfamart Bojong Koneng (1.5 km), Masjid Pusdai (681 m), Institut Teknologi Nasional Bandung (630 m), Sinar Abadi Balubur Town Square (2.3 km).","2 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Cermin, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Mushola, Dapur, Jemuran, Pengurus Kos, Jual Makanan, Balcon, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-manteron-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.886873774147042,107.62767707146897
Kost Rumah Surya Cibeunying Kaler Bandung,Putra,Rp550.000,550000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.0 km), Alfamart (2.7 km), Christian Church Pasundan Awiligar (1.1 km), Bank BJB Weekend Banking (2.4 km), Institut Teknologi Bandung (2.3 km), RS Ibu dan Anak Al Islam (2.4 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage","Kloset Duduk, Kloset Jongkok, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-rumah-surya-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.8846430247892005,107.62999980744833
Kost Gemilang Berkah Tipe B Cimenyan Bandung,Putra,Rp750.000,750000,Kecamatan Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.4 km), Christian Church Pasundan Awiligar (826 m), Universitas Padjadjaran Kampus Dipatiukur (1.9 km), Sinar Abadi Balubur Town Square (2.9 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela","Kloset Jongkok, Bak mandi","WiFi, Dapur, Jemuran, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-putra-murah-kost-gemilang-berkah-tipe-b-cimenyan-bandung-1?redirection_source=landing%20area,-6.878327021640123,107.66437601701449
Kost Orange Tipe B Cikondang Coblong Bandung,Campur,Rp750.000,750000,Coblong,Coblong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Gaul (1.7 km), Alfamart Bojong Koneng (1.5 km), Masjid MUI Kota Bandung (518 m), BSI KCP Bandung Dago (2.0 km), Universitas Padjadjaran Kampus Dipatiukur (1.5 km), RS Umum Santo Borromeus (1.9 km).","4 x 3,5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Kursi","Kloset Jongkok, Ember mandi, Shower","WiFi, Kulkas, R. Jemur, Dispenser, Dapur, Balcon, TV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-orange-tipe-b-cikondang-coblong-bandung?redirection_source=landing%20area,-6.882494952069485,107.61303327338554
Kost Fenfen Tipe A Mandalajati Bandung,Campur,Rp850.000,850000,Kecamatan Mandalajati,Mandalajati,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warmindo Tongkrongan (3.1 km), PT. Indomarco Prismatama (952 m), Masjid Al Barokah (2.0 km), Universitas Widyatama (1.5 km), RS Umum Hermina Arcamanik (1.4 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Dispenser, Lemari / Storage, Jendela, Dapur Pribadi, Bantal","Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Dispenser, Dapur, Jemuran, CCTV, Balcon",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-fenfen-tipe-a-mandalajati-bandung?redirection_source=landing%20area,-6.895400379864063,107.67285606268963
Kost Burhanul Tipe A Antapani Bandung,Putri,Rp800.000,800000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Cintaasih (2.6 km), Alfamart Cimuncang 2 (1.6 km), Masjid Al Barokah (418 m), Bank Mandiri Bandung MTC (3.1 km), Universitas Widyatama (2.0 km), RS Ibu dan Anak Grha Bunda (874 m).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage",Kloset Jongkok,"WiFi, Mesin Cuci, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-burhanul-tipe-a-antapani-bandung-2?redirection_source=landing%20area,-6.918471297753158,107.66123848166977
Kost Shelvi Home Tipe 2 Cibeunying Kidul Bandung,Putri,Rp1.000.000,1000000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (245 m), Christian Church Pasundan Awiligar (1.9 km), Universitas Widyatama (210 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Cermin","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Makan, Dapur",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-shelvi-home-tipe-2-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898995963558117,107.64808943888892
Kost Muararajeun Lama 1 Tipe B Cibeunying Kaler Bandung,Campur,Rp925.000,925000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (584 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (553 m), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), Sinar Abadi Balubur Town Square (2.3 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, CCTV","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-1-tipe-b-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.885719891516483,107.6284302495276
Kost Titik Awal Cikaso Tipe A Cibeunying Kidul Bandung,Putri,Rp2.100.000,2100000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Abadi (3.0 km), Alfamart (2.4 km), Masjid Al Jihad (841 m), Bank BJB - Cabang Utama Bandung (3.1 km), Institut Teknologi Nasional Bandung (1.5 km), RS Ibu dan Anak Al Islam (373 m).","4 x 5 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Wastafel","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-titik-awal-cikaso-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.89683492274653,107.64914727527358
Kost Mas Sugeng Cibeunying Kidul Bandung,Campur,Rp900.000,900000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Alfamart Cimuncang 2 (828 m), Christian Church Pasundan Awiligar (2.7 km), Universitas Widyatama (710 m), RS Umum Santo Yusup (291 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal, Wastafel, Kursi","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Jemuran",Parkir Motor,,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-mas-sugeng-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.899124237631569,107.65091654815751
Kost Mahameru Co Living Suite Cibeunying Kidul Bandung,Campur,Rp2.500.000,2500000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (2.8 km), Alfamart (2.4 km), Masjid Al Jihad (592 m), Bank BJB - Cabang Utama Bandung (2.8 km), Institut Teknologi Nasional Bandung (1.6 km), RS Ibu dan Anak Al Islam (642 m).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Dispenser, Meja, TV, Lemari / Storage, Jendela, Guling, Cermin, Bantal","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Wastafel, Shower, Air panas","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos","Parkir Mobil, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-mahameru-co-living-suite-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898737648269915,107.65177331043729
Kost Muararajeun Lama 2 Tipe D Cibeunying Kaler Bandung,Campur,Rp740.000,740000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (593 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (561 m), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), Sinar Abadi Balubur Town Square (2.3 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, CCTV, Rooftop, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-2-tipe-d-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.885432537047495,107.62926728705028
Kost Bu Sur Tipe B Cibeunying Kidul Bandung,Putri,Rp650.000,650000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Cimuncang 2 (842 m), Masjid Al Barokah (1.2 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (690 m), RS Khusus Gigi dan Mulut UNPAD (3.0 km).","2.5 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower, Bak mandi","WiFi, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos, Balcon, Taman, TV","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-bu-sur-tipe-b-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.9004923653258725,107.65046100738114
Kost Kumeli 30 Standart Cibeunying Kaler Bandung,Putri,Rp950.000,950000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Aero (2.5 km), Alfamart Bojong Koneng (1.2 km), Masjid Pusdai (871 m), BSI KCP Bandung Dago (2.7 km), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), RS Khusus Gigi dan Mulut UNPAD (1.7 km).","3 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Guling, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Shower","WiFi, Kulkas, Mesin Cuci, Laundry, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, Dispenser, Dapur",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-kumeli-30-standart-cibeunying-kaler-bandung-1?redirection_source=landing%20area,-6.8859898113016875,107.63007683984215
Kost Cikaso 86E Cibeunying Kidul Bandung,Putra,Rp1.350.000,1350000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (925 m), Alfamart A Yani 419 (657 m), Masjid Al Jihad (839 m), Bank BJB Weekend Banking (879 m), Universitas Padjadjaran Kampus Dipatiukur (2.5 km), RS Ibu dan Anak Al Islam (652 m).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","R. Cuci, Penjaga Kos, R. Makan, R. Santai, Dapur, TV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-cikaso-86e-cibeunying-kidul-bandung-?redirection_source=landing%20area,-6.896725959172899,107.64961934842991
